sample,100000,length,12898                                                                        
Time(ns),Vol(V)
25040000.000000,0.000577
25050000.000000,0.000577
25060000.000000,0.000577
25070000.000000,0.000577
25080000.000000,0.000577
25090000.000000,0.000577
25100000.000000,0.000577
25110000.000000,0.000577
25120000.000000,0.000577
25130000.000000,0.000577
25140000.000000,0.000577
25150000.000000,0.000577
25160000.000000,0.000577
25170000.000000,0.000577
25180000.000000,0.000577
25190000.000000,0.000577
25200000.000000,0.000577
25210000.000000,0.000577
25220000.000000,0.000577
25230000.000000,0.000577
25240000.000000,0.000577
25250000.000000,0.000577
25260000.000000,0.000577
25270000.000000,0.000577
25280000.000000,0.000577
25290000.000000,0.000577
25300000.000000,0.047423
25310000.000000,0.000577
25320000.000000,0.000577
25330000.000000,0.000577
25340000.000000,0.000577
25350000.000000,0.000577
25360000.000000,0.000577
25370000.000000,0.000577
25380000.000000,0.000577
25390000.000000,0.000577
25400000.000000,0.000577
25410000.000000,0.000577
25420000.000000,0.000577
25430000.000000,0.000577
25440000.000000,0.000577
25450000.000000,0.000577
25460000.000000,0.000577
25470000.000000,0.000577
25480000.000000,0.000577
25490000.000000,0.000577
25500000.000000,0.000577
25510000.000000,0.000577
25520000.000000,0.000577
25530000.000000,0.000577
25540000.000000,0.000577
25550000.000000,0.000577
25560000.000000,0.000577
25570000.000000,0.000577
25580000.000000,0.000577
25590000.000000,0.000577
25600000.000000,0.000577
25610000.000000,0.000577
25620000.000000,0.000577
25630000.000000,0.000577
25640000.000000,0.000577
25650000.000000,0.000577
25660000.000000,0.000577
25670000.000000,0.000577
25680000.000000,0.000577
25690000.000000,0.000577
25700000.000000,0.000577
25710000.000000,0.000577
25720000.000000,0.000577
25730000.000000,0.000577
25740000.000000,0.000577
25750000.000000,0.000577
25760000.000000,0.000577
25770000.000000,0.000577
25780000.000000,0.000577
25790000.000000,0.000577
25800000.000000,0.000577
25810000.000000,0.000577
25820000.000000,0.000577
25830000.000000,0.000577
25840000.000000,0.000577
25850000.000000,0.000577
25860000.000000,0.000577
25870000.000000,0.000577
25880000.000000,0.000577
25890000.000000,0.000577
25900000.000000,0.000577
25910000.000000,0.000577
25920000.000000,0.000577
25930000.000000,0.000577
25940000.000000,0.000577
25950000.000000,0.000577
25960000.000000,0.000577
25970000.000000,0.000577
25980000.000000,0.000577
25990000.000000,0.000577
26000000.000000,0.000577
26010000.000000,0.000577
26020000.000000,0.000577
26030000.000000,0.000577
26040000.000000,0.000577
26050000.000000,0.000577
26060000.000000,0.000577
26070000.000000,0.000577
26080000.000000,0.000577
26090000.000000,0.000577
26100000.000000,0.000577
26110000.000000,0.000577
26120000.000000,0.000577
26130000.000000,0.000577
26140000.000000,0.000577
26150000.000000,0.000577
26160000.000000,0.000577
26170000.000000,0.000577
26180000.000000,0.000577
26190000.000000,0.000577
26200000.000000,0.000577
26210000.000000,0.000577
26220000.000000,0.000577
26230000.000000,0.000577
26240000.000000,0.000577
26250000.000000,0.000577
26260000.000000,0.000577
26270000.000000,0.000577
26280000.000000,0.000577
26290000.000000,0.000577
26300000.000000,0.000577
26310000.000000,0.000577
26320000.000000,0.000577
26330000.000000,0.000577
26340000.000000,0.000577
26350000.000000,0.000577
26360000.000000,0.000577
26370000.000000,0.000577
26380000.000000,0.094270
26390000.000000,0.000577
26400000.000000,0.000577
26410000.000000,0.000577
26420000.000000,0.000577
26430000.000000,0.000577
26440000.000000,0.000577
26450000.000000,0.000577
26460000.000000,0.000577
26470000.000000,0.000577
26480000.000000,0.000577
26490000.000000,0.000577
26500000.000000,0.000577
26510000.000000,0.000577
26520000.000000,0.000577
26530000.000000,0.000577
26540000.000000,0.000577
26550000.000000,0.000577
26560000.000000,0.000577
26570000.000000,0.000577
26580000.000000,0.000577
26590000.000000,0.000577
26600000.000000,0.000577
26610000.000000,0.000577
26620000.000000,0.000577
26630000.000000,0.000577
26640000.000000,0.000577
26650000.000000,0.000577
26660000.000000,0.000577
26670000.000000,0.000577
26680000.000000,0.000577
26690000.000000,0.000577
26700000.000000,0.000577
26710000.000000,0.000577
26720000.000000,0.000577
26730000.000000,0.000577
26740000.000000,0.000577
26750000.000000,0.000577
26760000.000000,0.000577
26770000.000000,0.000577
26780000.000000,0.000577
26790000.000000,0.000577
26800000.000000,0.000577
26810000.000000,0.000577
26820000.000000,0.000577
26830000.000000,0.000577
26840000.000000,0.000577
26850000.000000,0.000577
26860000.000000,0.000577
26870000.000000,0.000577
26880000.000000,0.000577
26890000.000000,0.000577
26900000.000000,0.000577
26910000.000000,0.000577
26920000.000000,0.000577
26930000.000000,0.000577
26940000.000000,0.000577
26950000.000000,0.000577
26960000.000000,0.000577
26970000.000000,0.000577
26980000.000000,0.000577
26990000.000000,0.000577
27000000.000000,0.000577
27010000.000000,0.000577
27020000.000000,0.000577
27030000.000000,0.000577
27040000.000000,0.000577
27050000.000000,0.000577
27060000.000000,0.000577
27070000.000000,0.000577
27080000.000000,0.000577
27090000.000000,0.000577
27100000.000000,0.000577
27110000.000000,0.000577
27120000.000000,0.000577
27130000.000000,0.000577
27140000.000000,0.000577
27150000.000000,0.000577
27160000.000000,0.000577
27170000.000000,0.000577
27180000.000000,0.000577
27190000.000000,0.000577
27200000.000000,0.000577
27210000.000000,0.000577
27220000.000000,0.000577
27230000.000000,0.000577
27240000.000000,0.000577
27250000.000000,0.000577
27260000.000000,0.000577
27270000.000000,0.047423
27280000.000000,0.000577
27290000.000000,0.000577
27300000.000000,0.000577
27310000.000000,0.000577
27320000.000000,0.000577
27330000.000000,0.000577
27340000.000000,0.000577
27350000.000000,0.000577
27360000.000000,0.000577
27370000.000000,0.000577
27380000.000000,0.000577
27390000.000000,0.000577
27400000.000000,0.000577
27410000.000000,0.000577
27420000.000000,0.000577
27430000.000000,0.000577
27440000.000000,0.000577
27450000.000000,0.000577
27460000.000000,0.000577
27470000.000000,0.000577
27480000.000000,0.000577
27490000.000000,0.000577
27500000.000000,0.000577
27510000.000000,0.000577
27520000.000000,0.000577
27530000.000000,0.000577
27540000.000000,0.000577
27550000.000000,0.000577
27560000.000000,0.000577
27570000.000000,0.000577
27580000.000000,0.000577
27590000.000000,0.000577
27600000.000000,0.000577
27610000.000000,0.000577
27620000.000000,0.000577
27630000.000000,0.000577
27640000.000000,0.000577
27650000.000000,0.000577
27660000.000000,0.000577
27670000.000000,0.000577
27680000.000000,0.000577
27690000.000000,0.000577
27700000.000000,0.000577
27710000.000000,0.000577
27720000.000000,0.000577
27730000.000000,0.000577
27740000.000000,0.000577
27750000.000000,0.000577
27760000.000000,0.000577
27770000.000000,0.000577
27780000.000000,0.000577
27790000.000000,0.000577
27800000.000000,0.000577
27810000.000000,0.000577
27820000.000000,0.000577
27830000.000000,0.000577
27840000.000000,0.000577
27850000.000000,0.000577
27860000.000000,0.000577
27870000.000000,0.000577
27880000.000000,0.000577
27890000.000000,0.000577
27900000.000000,0.000577
27910000.000000,0.000577
27920000.000000,0.000577
27930000.000000,0.000577
27940000.000000,0.000577
27950000.000000,0.000577
27960000.000000,0.000577
27970000.000000,0.000577
27980000.000000,0.000577
27990000.000000,0.000577
28000000.000000,0.000577
28010000.000000,0.000577
28020000.000000,0.000577
28030000.000000,0.000577
28040000.000000,0.000577
28050000.000000,0.000577
28060000.000000,0.000577
28070000.000000,0.000577
28080000.000000,0.000577
28090000.000000,0.000577
28100000.000000,0.000577
28110000.000000,0.000577
28120000.000000,0.000577
28130000.000000,0.000577
28140000.000000,0.000577
28150000.000000,0.000577
28160000.000000,0.047423
28170000.000000,0.000577
28180000.000000,0.000577
28190000.000000,0.000577
28200000.000000,0.000577
28210000.000000,0.000577
28220000.000000,0.000577
28230000.000000,0.000577
28240000.000000,0.000577
28250000.000000,0.000577
28260000.000000,0.000577
28270000.000000,0.000577
28280000.000000,0.000577
28290000.000000,0.000577
28300000.000000,0.000577
28310000.000000,0.000577
28320000.000000,0.000577
28330000.000000,0.000577
28340000.000000,0.000577
28350000.000000,0.000577
28360000.000000,0.000577
28370000.000000,0.000577
28380000.000000,0.000577
28390000.000000,0.000577
28400000.000000,0.000577
28410000.000000,0.000577
28420000.000000,0.000577
28430000.000000,0.000577
28440000.000000,0.000577
28450000.000000,0.000577
28460000.000000,0.000577
28470000.000000,0.000577
28480000.000000,0.000577
28490000.000000,0.000577
28500000.000000,0.000577
28510000.000000,0.000577
28520000.000000,0.000577
28530000.000000,0.000577
28540000.000000,0.000577
28550000.000000,0.000577
28560000.000000,0.000577
28570000.000000,0.000577
28580000.000000,0.000577
28590000.000000,0.000577
28600000.000000,0.000577
28610000.000000,0.000577
28620000.000000,0.000577
28630000.000000,0.000577
28640000.000000,0.000577
28650000.000000,0.000577
28660000.000000,0.000577
28670000.000000,0.000577
28680000.000000,0.000577
28690000.000000,0.000577
28700000.000000,-0.046270
28710000.000000,0.000577
28720000.000000,0.000577
28730000.000000,0.000577
28740000.000000,0.000577
28750000.000000,0.000577
28760000.000000,0.000577
28770000.000000,0.000577
28780000.000000,0.000577
28790000.000000,0.000577
28800000.000000,0.000577
28810000.000000,0.000577
28820000.000000,0.000577
28830000.000000,0.000577
28840000.000000,0.000577
28850000.000000,0.000577
28860000.000000,0.000577
28870000.000000,0.000577
28880000.000000,0.000577
28890000.000000,0.000577
28900000.000000,0.000577
28910000.000000,0.000577
28920000.000000,0.000577
28930000.000000,0.000577
28940000.000000,0.000577
28950000.000000,0.000577
28960000.000000,0.000577
28970000.000000,0.000577
28980000.000000,0.000577
28990000.000000,0.000577
29000000.000000,0.000577
29010000.000000,0.000577
29020000.000000,0.000577
29030000.000000,0.000577
29040000.000000,0.000577
29050000.000000,0.000577
29060000.000000,0.000577
29070000.000000,0.000577
29080000.000000,0.000577
29090000.000000,0.000577
29100000.000000,0.000577
29110000.000000,0.000577
29120000.000000,0.000577
29130000.000000,0.000577
29140000.000000,0.000577
29150000.000000,0.000577
29160000.000000,0.000577
29170000.000000,0.000577
29180000.000000,0.000577
29190000.000000,0.000577
29200000.000000,0.000577
29210000.000000,0.000577
29220000.000000,0.000577
29230000.000000,0.000577
29240000.000000,0.000577
29250000.000000,0.000577
29260000.000000,0.000577
29270000.000000,0.000577
29280000.000000,0.000577
29290000.000000,0.000577
29300000.000000,0.000577
29310000.000000,0.000577
29320000.000000,0.000577
29330000.000000,0.000577
29340000.000000,0.000577
29350000.000000,0.000577
29360000.000000,0.000577
29370000.000000,0.000577
29380000.000000,0.000577
29390000.000000,0.000577
29400000.000000,0.000577
29410000.000000,0.000577
29420000.000000,0.000577
29430000.000000,0.000577
29440000.000000,0.000577
29450000.000000,0.000577
29460000.000000,0.000577
29470000.000000,0.000577
29480000.000000,0.000577
29490000.000000,0.000577
29500000.000000,0.000577
29510000.000000,0.000577
29520000.000000,0.000577
29530000.000000,0.000577
29540000.000000,0.000577
29550000.000000,0.000577
29560000.000000,0.000577
29570000.000000,0.000577
29580000.000000,0.000577
29590000.000000,0.000577
29600000.000000,0.000577
29610000.000000,0.000577
29620000.000000,0.000577
29630000.000000,0.000577
29640000.000000,0.000577
29650000.000000,0.000577
29660000.000000,0.000577
29670000.000000,0.000577
29680000.000000,0.000577
29690000.000000,0.000577
29700000.000000,0.000577
29710000.000000,0.000577
29720000.000000,0.000577
29730000.000000,0.000577
29740000.000000,0.000577
29750000.000000,0.000577
29760000.000000,0.000577
29770000.000000,0.000577
29780000.000000,0.000577
29790000.000000,0.000577
29800000.000000,0.000577
29810000.000000,0.000577
29820000.000000,0.000577
29830000.000000,0.000577
29840000.000000,0.000577
29850000.000000,0.000577
29860000.000000,0.000577
29870000.000000,0.000577
29880000.000000,0.000577
29890000.000000,0.000577
29900000.000000,0.000577
29910000.000000,0.000577
29920000.000000,0.000577
29930000.000000,0.000577
29940000.000000,0.000577
29950000.000000,0.000577
29960000.000000,0.000577
29970000.000000,0.000577
29980000.000000,0.000577
29990000.000000,0.000577
30000000.000000,0.000577
30010000.000000,0.000577
30020000.000000,0.000577
30030000.000000,0.000577
30040000.000000,0.000577
30050000.000000,0.000577
30060000.000000,0.000577
30070000.000000,0.000577
30080000.000000,0.000577
30090000.000000,0.000577
30100000.000000,0.000577
30110000.000000,0.000577
30120000.000000,0.000577
30130000.000000,0.000577
30140000.000000,0.000577
30150000.000000,0.000577
30160000.000000,0.000577
30170000.000000,0.000577
30180000.000000,0.000577
30190000.000000,0.000577
30200000.000000,0.000577
30210000.000000,0.000577
30220000.000000,0.000577
30230000.000000,0.000577
30240000.000000,0.000577
30250000.000000,0.000577
30260000.000000,0.000577
30270000.000000,0.000577
30280000.000000,0.000577
30290000.000000,0.000577
30300000.000000,0.000577
30310000.000000,0.000577
30320000.000000,0.000577
30330000.000000,0.000577
30340000.000000,0.000577
30350000.000000,0.000577
30360000.000000,0.000577
30370000.000000,0.000577
30380000.000000,0.000577
30390000.000000,0.000577
30400000.000000,0.000577
30410000.000000,0.000577
30420000.000000,0.000577
30430000.000000,0.000577
30440000.000000,0.000577
30450000.000000,0.000577
30460000.000000,0.047423
30470000.000000,0.000577
30480000.000000,0.000577
30490000.000000,0.000577
30500000.000000,0.000577
30510000.000000,0.000577
30520000.000000,0.000577
30530000.000000,0.000577
30540000.000000,0.000577
30550000.000000,0.000577
30560000.000000,0.000577
30570000.000000,0.000577
30580000.000000,0.000577
30590000.000000,0.000577
30600000.000000,0.000577
30610000.000000,0.000577
30620000.000000,0.000577
30630000.000000,0.000577
30640000.000000,0.000577
30650000.000000,0.000577
30660000.000000,0.000577
30670000.000000,0.000577
30680000.000000,0.000577
30690000.000000,0.000577
30700000.000000,0.000577
30710000.000000,0.000577
30720000.000000,0.000577
30730000.000000,0.000577
30740000.000000,0.000577
30750000.000000,0.000577
30760000.000000,0.000577
30770000.000000,0.000577
30780000.000000,0.000577
30790000.000000,0.000577
30800000.000000,0.000577
30810000.000000,0.000577
30820000.000000,0.000577
30830000.000000,0.000577
30840000.000000,0.000577
30850000.000000,0.000577
30860000.000000,0.000577
30870000.000000,0.000577
30880000.000000,0.000577
30890000.000000,0.000577
30900000.000000,0.000577
30910000.000000,0.000577
30920000.000000,0.000577
30930000.000000,0.000577
30940000.000000,0.000577
30950000.000000,0.000577
30960000.000000,0.000577
30970000.000000,0.000577
30980000.000000,0.000577
30990000.000000,0.000577
31000000.000000,0.000577
31010000.000000,0.000577
31020000.000000,0.000577
31030000.000000,0.000577
31040000.000000,0.000577
31050000.000000,0.000577
31060000.000000,0.000577
31070000.000000,0.000577
31080000.000000,0.000577
31090000.000000,0.000577
31100000.000000,0.000577
31110000.000000,0.000577
31120000.000000,0.000577
31130000.000000,0.000577
31140000.000000,0.000577
31150000.000000,0.000577
31160000.000000,0.000577
31170000.000000,0.000577
31180000.000000,0.000577
31190000.000000,0.000577
31200000.000000,0.000577
31210000.000000,0.000577
31220000.000000,0.000577
31230000.000000,0.000577
31240000.000000,0.000577
31250000.000000,0.047423
31260000.000000,0.000577
31270000.000000,0.000577
31280000.000000,0.000577
31290000.000000,0.000577
31300000.000000,0.000577
31310000.000000,0.000577
31320000.000000,0.000577
31330000.000000,0.000577
31340000.000000,0.000577
31350000.000000,0.000577
31360000.000000,0.000577
31370000.000000,0.000577
31380000.000000,0.000577
31390000.000000,0.000577
31400000.000000,0.000577
31410000.000000,0.000577
31420000.000000,0.000577
31430000.000000,0.000577
31440000.000000,0.000577
31450000.000000,0.000577
31460000.000000,0.000577
31470000.000000,0.000577
31480000.000000,0.000577
31490000.000000,0.000577
31500000.000000,0.000577
31510000.000000,0.000577
31520000.000000,0.000577
31530000.000000,0.000577
31540000.000000,0.000577
31550000.000000,0.000577
31560000.000000,0.000577
31570000.000000,0.000577
31580000.000000,0.000577
31590000.000000,0.000577
31600000.000000,0.000577
31610000.000000,0.047423
31620000.000000,0.000577
31630000.000000,0.000577
31640000.000000,0.000577
31650000.000000,0.000577
31660000.000000,0.000577
31670000.000000,0.000577
31680000.000000,0.000577
31690000.000000,0.000577
31700000.000000,0.000577
31710000.000000,0.000577
31720000.000000,0.000577
31730000.000000,0.000577
31740000.000000,0.000577
31750000.000000,0.000577
31760000.000000,0.000577
31770000.000000,0.000577
31780000.000000,0.000577
31790000.000000,0.000577
31800000.000000,0.000577
31810000.000000,0.000577
31820000.000000,0.000577
31830000.000000,0.000577
31840000.000000,0.000577
31850000.000000,0.000577
31860000.000000,0.000577
31870000.000000,0.000577
31880000.000000,0.000577
31890000.000000,0.000577
31900000.000000,0.000577
31910000.000000,0.000577
31920000.000000,0.000577
31930000.000000,0.000577
31940000.000000,0.000577
31950000.000000,0.000577
31960000.000000,0.000577
31970000.000000,0.000577
31980000.000000,0.000577
31990000.000000,0.000577
32000000.000000,0.000577
32010000.000000,0.000577
32020000.000000,0.000577
32030000.000000,0.000577
32040000.000000,0.000577
32050000.000000,0.000577
32060000.000000,0.000577
32070000.000000,0.000577
32080000.000000,0.000577
32090000.000000,0.000577
32100000.000000,0.000577
32110000.000000,0.000577
32120000.000000,0.000577
32130000.000000,0.000577
32140000.000000,0.000577
32150000.000000,0.000577
32160000.000000,0.000577
32170000.000000,0.000577
32180000.000000,0.000577
32190000.000000,0.000577
32200000.000000,0.000577
32210000.000000,0.000577
32220000.000000,0.000577
32230000.000000,0.000577
32240000.000000,0.000577
32250000.000000,0.000577
32260000.000000,0.000577
32270000.000000,0.000577
32280000.000000,0.000577
32290000.000000,0.000577
32300000.000000,0.000577
32310000.000000,0.000577
32320000.000000,0.000577
32330000.000000,0.000577
32340000.000000,0.000577
32350000.000000,0.000577
32360000.000000,0.000577
32370000.000000,0.000577
32380000.000000,0.000577
32390000.000000,0.000577
32400000.000000,0.000577
32410000.000000,0.000577
32420000.000000,0.000577
32430000.000000,0.000577
32440000.000000,0.000577
32450000.000000,0.000577
32460000.000000,0.000577
32470000.000000,0.000577
32480000.000000,0.000577
32490000.000000,0.000577
32500000.000000,0.000577
32510000.000000,0.000577
32520000.000000,0.000577
32530000.000000,0.000577
32540000.000000,0.000577
32550000.000000,0.000577
32560000.000000,0.000577
32570000.000000,0.000577
32580000.000000,0.000577
32590000.000000,0.000577
32600000.000000,0.000577
32610000.000000,0.000577
32620000.000000,0.000577
32630000.000000,0.000577
32640000.000000,0.000577
32650000.000000,0.000577
32660000.000000,0.000577
32670000.000000,0.000577
32680000.000000,0.000577
32690000.000000,0.000577
32700000.000000,0.000577
32710000.000000,0.000577
32720000.000000,0.000577
32730000.000000,0.000577
32740000.000000,0.000577
32750000.000000,0.000577
32760000.000000,0.000577
32770000.000000,0.000577
32780000.000000,0.000577
32790000.000000,0.000577
32800000.000000,0.000577
32810000.000000,0.000577
32820000.000000,0.000577
32830000.000000,0.000577
32840000.000000,0.000577
32850000.000000,0.000577
32860000.000000,0.000577
32870000.000000,0.000577
32880000.000000,0.000577
32890000.000000,0.000577
32900000.000000,0.000577
32910000.000000,0.000577
32920000.000000,0.000577
32930000.000000,0.000577
32940000.000000,0.000577
32950000.000000,0.000577
32960000.000000,0.000577
32970000.000000,0.000577
32980000.000000,0.000577
32990000.000000,0.000577
33000000.000000,0.000577
33010000.000000,0.000577
33020000.000000,0.000577
33030000.000000,0.000577
33040000.000000,0.000577
33050000.000000,0.047423
33060000.000000,0.000577
33070000.000000,0.000577
33080000.000000,0.000577
33090000.000000,0.000577
33100000.000000,0.000577
33110000.000000,0.000577
33120000.000000,0.000577
33130000.000000,0.000577
33140000.000000,0.000577
33150000.000000,0.000577
33160000.000000,0.000577
33170000.000000,0.000577
33180000.000000,0.000577
33190000.000000,0.000577
33200000.000000,0.000577
33210000.000000,0.000577
33220000.000000,0.000577
33230000.000000,0.000577
33240000.000000,0.000577
33250000.000000,0.000577
33260000.000000,0.000577
33270000.000000,0.000577
33280000.000000,0.000577
33290000.000000,0.000577
33300000.000000,0.000577
33310000.000000,0.000577
33320000.000000,0.000577
33330000.000000,0.000577
33340000.000000,0.000577
33350000.000000,0.000577
33360000.000000,0.000577
33370000.000000,0.000577
33380000.000000,0.000577
33390000.000000,0.000577
33400000.000000,0.000577
33410000.000000,0.000577
33420000.000000,0.000577
33430000.000000,0.000577
33440000.000000,0.000577
33450000.000000,0.000577
33460000.000000,0.000577
33470000.000000,0.000577
33480000.000000,0.000577
33490000.000000,0.000577
33500000.000000,0.000577
33510000.000000,0.000577
33520000.000000,0.000577
33530000.000000,0.000577
33540000.000000,0.000577
33550000.000000,0.000577
33560000.000000,0.000577
33570000.000000,0.000577
33580000.000000,0.000577
33590000.000000,0.000577
33600000.000000,0.000577
33610000.000000,0.000577
33620000.000000,0.000577
33630000.000000,0.000577
33640000.000000,0.000577
33650000.000000,0.000577
33660000.000000,0.000577
33670000.000000,0.000577
33680000.000000,0.000577
33690000.000000,0.000577
33700000.000000,0.000577
33710000.000000,0.000577
33720000.000000,0.000577
33730000.000000,0.000577
33740000.000000,0.000577
33750000.000000,0.000577
33760000.000000,0.000577
33770000.000000,0.000577
33780000.000000,0.000577
33790000.000000,0.000577
33800000.000000,0.000577
33810000.000000,0.000577
33820000.000000,0.000577
33830000.000000,0.000577
33840000.000000,0.000577
33850000.000000,0.000577
33860000.000000,0.000577
33870000.000000,0.000577
33880000.000000,0.000577
33890000.000000,0.000577
33900000.000000,0.000577
33910000.000000,0.000577
33920000.000000,0.000577
33930000.000000,0.000577
33940000.000000,0.000577
33950000.000000,0.000577
33960000.000000,0.000577
33970000.000000,0.000577
33980000.000000,0.000577
33990000.000000,0.000577
34000000.000000,0.000577
34010000.000000,0.000577
34020000.000000,0.000577
34030000.000000,0.000577
34040000.000000,0.000577
34050000.000000,0.000577
34060000.000000,0.000577
34070000.000000,0.000577
34080000.000000,0.000577
34090000.000000,0.000577
34100000.000000,0.000577
34110000.000000,0.000577
34120000.000000,0.000577
34130000.000000,0.000577
34140000.000000,0.000577
34150000.000000,0.000577
34160000.000000,0.000577
34170000.000000,0.000577
34180000.000000,0.000577
34190000.000000,0.000577
34200000.000000,0.000577
34210000.000000,0.000577
34220000.000000,0.000577
34230000.000000,0.047423
34240000.000000,0.000577
34250000.000000,0.000577
34260000.000000,0.000577
34270000.000000,0.000577
34280000.000000,0.000577
34290000.000000,0.000577
34300000.000000,0.000577
34310000.000000,0.000577
34320000.000000,0.000577
34330000.000000,0.000577
34340000.000000,0.000577
34350000.000000,0.000577
34360000.000000,0.000577
34370000.000000,0.000577
34380000.000000,0.000577
34390000.000000,0.000577
34400000.000000,0.000577
34410000.000000,0.000577
34420000.000000,0.000577
34430000.000000,0.000577
34440000.000000,0.000577
34450000.000000,0.000577
34460000.000000,0.000577
34470000.000000,0.000577
34480000.000000,0.000577
34490000.000000,0.000577
34500000.000000,0.000577
34510000.000000,0.000577
34520000.000000,0.000577
34530000.000000,0.000577
34540000.000000,0.000577
34550000.000000,0.000577
34560000.000000,0.000577
34570000.000000,0.000577
34580000.000000,0.000577
34590000.000000,0.000577
34600000.000000,0.000577
34610000.000000,0.000577
34620000.000000,0.000577
34630000.000000,0.000577
34640000.000000,0.000577
34650000.000000,0.000577
34660000.000000,0.000577
34670000.000000,0.000577
34680000.000000,0.000577
34690000.000000,0.000577
34700000.000000,0.000577
34710000.000000,0.000577
34720000.000000,0.000577
34730000.000000,0.000577
34740000.000000,0.000577
34750000.000000,0.000577
34760000.000000,0.000577
34770000.000000,0.000577
34780000.000000,0.000577
34790000.000000,0.000577
34800000.000000,0.000577
34810000.000000,0.000577
34820000.000000,0.000577
34830000.000000,0.000577
34840000.000000,0.000577
34850000.000000,0.000577
34860000.000000,0.000577
34870000.000000,0.000577
34880000.000000,0.000577
34890000.000000,0.000577
34900000.000000,0.000577
34910000.000000,0.000577
34920000.000000,0.000577
34930000.000000,0.000577
34940000.000000,0.000577
34950000.000000,0.000577
34960000.000000,0.000577
34970000.000000,0.000577
34980000.000000,0.000577
34990000.000000,0.000577
35000000.000000,0.000577
35010000.000000,0.000577
35020000.000000,0.000577
35030000.000000,0.000577
35040000.000000,0.000577
35050000.000000,0.000577
35060000.000000,0.000577
35070000.000000,0.000577
35080000.000000,0.000577
35090000.000000,0.000577
35100000.000000,0.000577
35110000.000000,0.000577
35120000.000000,0.000577
35130000.000000,0.000577
35140000.000000,0.000577
35150000.000000,0.000577
35160000.000000,0.000577
35170000.000000,0.000577
35180000.000000,0.000577
35190000.000000,0.000577
35200000.000000,0.000577
35210000.000000,0.000577
35220000.000000,0.000577
35230000.000000,0.000577
35240000.000000,0.000577
35250000.000000,0.000577
35260000.000000,0.000577
35270000.000000,0.000577
35280000.000000,0.000577
35290000.000000,0.000577
35300000.000000,0.000577
35310000.000000,0.000577
35320000.000000,0.000577
35330000.000000,0.000577
35340000.000000,0.000577
35350000.000000,0.000577
35360000.000000,0.000577
35370000.000000,0.000577
35380000.000000,0.000577
35390000.000000,0.000577
35400000.000000,0.000577
35410000.000000,0.000577
35420000.000000,0.000577
35430000.000000,0.000577
35440000.000000,0.000577
35450000.000000,0.000577
35460000.000000,0.000577
35470000.000000,0.000577
35480000.000000,0.000577
35490000.000000,0.000577
35500000.000000,0.000577
35510000.000000,0.000577
35520000.000000,0.000577
35530000.000000,0.000577
35540000.000000,0.000577
35550000.000000,0.000577
35560000.000000,0.000577
35570000.000000,0.000577
35580000.000000,0.000577
35590000.000000,0.000577
35600000.000000,0.000577
35610000.000000,0.000577
35620000.000000,0.000577
35630000.000000,0.000577
35640000.000000,0.000577
35650000.000000,0.000577
35660000.000000,0.000577
35670000.000000,0.000577
35680000.000000,0.000577
35690000.000000,0.000577
35700000.000000,0.000577
35710000.000000,0.000577
35720000.000000,0.000577
35730000.000000,0.000577
35740000.000000,0.000577
35750000.000000,0.000577
35760000.000000,0.000577
35770000.000000,0.000577
35780000.000000,0.000577
35790000.000000,0.000577
35800000.000000,0.000577
35810000.000000,0.000577
35820000.000000,0.000577
35830000.000000,0.000577
35840000.000000,0.000577
35850000.000000,0.000577
35860000.000000,0.000577
35870000.000000,0.000577
35880000.000000,0.000577
35890000.000000,0.000577
35900000.000000,0.000577
35910000.000000,0.000577
35920000.000000,0.000577
35930000.000000,0.000577
35940000.000000,0.000577
35950000.000000,0.000577
35960000.000000,0.000577
35970000.000000,0.000577
35980000.000000,0.000577
35990000.000000,0.000577
36000000.000000,0.000577
36010000.000000,0.000577
36020000.000000,0.000577
36030000.000000,0.000577
36040000.000000,0.000577
36050000.000000,0.000577
36060000.000000,0.000577
36070000.000000,0.000577
36080000.000000,0.000577
36090000.000000,0.000577
36100000.000000,0.000577
36110000.000000,0.000577
36120000.000000,0.000577
36130000.000000,0.000577
36140000.000000,0.000577
36150000.000000,0.000577
36160000.000000,0.000577
36170000.000000,0.000577
36180000.000000,0.000577
36190000.000000,0.000577
36200000.000000,0.000577
36210000.000000,0.000577
36220000.000000,0.000577
36230000.000000,0.000577
36240000.000000,0.000577
36250000.000000,0.000577
36260000.000000,0.000577
36270000.000000,0.000577
36280000.000000,0.000577
36290000.000000,0.000577
36300000.000000,0.000577
36310000.000000,0.000577
36320000.000000,0.000577
36330000.000000,0.000577
36340000.000000,0.000577
36350000.000000,0.000577
36360000.000000,0.000577
36370000.000000,0.000577
36380000.000000,0.000577
36390000.000000,0.000577
36400000.000000,0.000577
36410000.000000,0.000577
36420000.000000,0.000577
36430000.000000,0.000577
36440000.000000,0.000577
36450000.000000,0.000577
36460000.000000,0.000577
36470000.000000,0.000577
36480000.000000,0.000577
36490000.000000,0.000577
36500000.000000,0.000577
36510000.000000,0.000577
36520000.000000,0.000577
36530000.000000,0.000577
36540000.000000,0.000577
36550000.000000,-0.046270
36560000.000000,0.000577
36570000.000000,0.000577
36580000.000000,0.000577
36590000.000000,0.000577
36600000.000000,0.000577
36610000.000000,0.000577
36620000.000000,0.000577
36630000.000000,0.000577
36640000.000000,0.000577
36650000.000000,0.000577
36660000.000000,0.000577
36670000.000000,0.000577
