sample,100000,length,12898                                                                        
Time(ns),Vol(V)
36800000.000000,-0.006417
36810000.000000,-0.006417
36820000.000000,-0.006417
36830000.000000,-0.006417
36840000.000000,-0.006417
36850000.000000,-0.006417
36860000.000000,-0.006417
36870000.000000,-0.006417
36880000.000000,-0.006417
36890000.000000,-0.006417
36900000.000000,-0.006417
36910000.000000,-0.006417
36920000.000000,-0.006417
36930000.000000,-0.006417
36940000.000000,-0.006417
36950000.000000,-0.006417
36960000.000000,-0.006417
36970000.000000,-0.006417
36980000.000000,-0.006417
36990000.000000,-0.006417
37000000.000000,-0.006417
37010000.000000,0.004417
37020000.000000,-0.006417
37030000.000000,-0.006417
37040000.000000,-0.006417
37050000.000000,-0.006417
37060000.000000,-0.006417
37070000.000000,-0.006417
37080000.000000,-0.006417
37090000.000000,-0.006417
37100000.000000,-0.006417
37110000.000000,-0.006417
37120000.000000,-0.006417
37130000.000000,0.004417
37140000.000000,-0.006417
37150000.000000,-0.006417
37160000.000000,-0.006417
37170000.000000,-0.006417
37180000.000000,-0.006417
37190000.000000,-0.006417
37200000.000000,-0.006417
37210000.000000,-0.006417
37220000.000000,-0.006417
37230000.000000,-0.006417
37240000.000000,-0.006417
37250000.000000,-0.006417
37260000.000000,-0.006417
37270000.000000,-0.006417
37280000.000000,-0.006417
37290000.000000,-0.006417
37300000.000000,-0.006417
37310000.000000,-0.006417
37320000.000000,-0.006417
37330000.000000,-0.006417
37340000.000000,-0.006417
37350000.000000,-0.006417
37360000.000000,-0.006417
37370000.000000,-0.006417
37380000.000000,-0.006417
37390000.000000,-0.006417
37400000.000000,-0.006417
37410000.000000,-0.006417
37420000.000000,-0.006417
37430000.000000,-0.006417
37440000.000000,-0.006417
37450000.000000,-0.006417
37460000.000000,-0.006417
37470000.000000,-0.006417
37480000.000000,-0.006417
37490000.000000,-0.006417
37500000.000000,-0.006417
37510000.000000,-0.006417
37520000.000000,-0.006417
37530000.000000,-0.006417
37540000.000000,-0.006417
37550000.000000,-0.006417
37560000.000000,-0.006417
37570000.000000,-0.006417
37580000.000000,-0.006417
37590000.000000,-0.006417
37600000.000000,-0.006417
37610000.000000,-0.006417
37620000.000000,-0.006417
37630000.000000,-0.006417
37640000.000000,-0.006417
37650000.000000,-0.006417
37660000.000000,-0.006417
37670000.000000,-0.006417
37680000.000000,-0.006417
37690000.000000,0.004417
37700000.000000,-0.006417
37710000.000000,-0.006417
37720000.000000,-0.006417
37730000.000000,-0.006417
37740000.000000,-0.006417
37750000.000000,-0.006417
37760000.000000,-0.006417
37770000.000000,-0.006417
37780000.000000,-0.006417
37790000.000000,-0.006417
37800000.000000,-0.006417
37810000.000000,-0.006417
37820000.000000,-0.006417
37830000.000000,-0.006417
37840000.000000,-0.006417
37850000.000000,-0.006417
37860000.000000,-0.006417
37870000.000000,-0.006417
37880000.000000,-0.006417
37890000.000000,-0.006417
37900000.000000,-0.006417
37910000.000000,-0.006417
37920000.000000,-0.006417
37930000.000000,-0.006417
37940000.000000,-0.006417
37950000.000000,-0.006417
37960000.000000,-0.006417
37970000.000000,-0.006417
37980000.000000,-0.006417
37990000.000000,-0.006417
38000000.000000,-0.006417
38010000.000000,-0.006417
38020000.000000,-0.006417
38030000.000000,-0.006417
38040000.000000,-0.006417
38050000.000000,-0.006417
38060000.000000,-0.006417
38070000.000000,-0.006417
38080000.000000,-0.006417
38090000.000000,-0.006417
38100000.000000,-0.006417
38110000.000000,-0.006417
38120000.000000,-0.006417
38130000.000000,-0.006417
38140000.000000,-0.006417
38150000.000000,-0.006417
38160000.000000,-0.006417
38170000.000000,-0.006417
38180000.000000,-0.006417
38190000.000000,-0.006417
38200000.000000,-0.006417
38210000.000000,-0.006417
38220000.000000,-0.006417
38230000.000000,-0.006417
38240000.000000,0.004417
38250000.000000,-0.006417
38260000.000000,-0.006417
38270000.000000,-0.006417
38280000.000000,-0.006417
38290000.000000,-0.006417
38300000.000000,-0.006417
38310000.000000,0.004417
38320000.000000,-0.006417
38330000.000000,-0.006417
38340000.000000,-0.006417
38350000.000000,-0.006417
38360000.000000,0.004417
38370000.000000,-0.006417
38380000.000000,-0.006417
38390000.000000,-0.006417
38400000.000000,-0.006417
38410000.000000,-0.006417
38420000.000000,-0.006417
38430000.000000,-0.006417
38440000.000000,-0.006417
38450000.000000,-0.006417
38460000.000000,-0.006417
38470000.000000,-0.006417
38480000.000000,-0.006417
38490000.000000,-0.006417
38500000.000000,-0.006417
38510000.000000,-0.006417
38520000.000000,-0.006417
38530000.000000,-0.006417
38540000.000000,-0.006417
38550000.000000,-0.006417
38560000.000000,0.004417
38570000.000000,-0.006417
38580000.000000,-0.006417
38590000.000000,-0.006417
38600000.000000,-0.006417
38610000.000000,-0.006417
38620000.000000,-0.006417
38630000.000000,-0.006417
38640000.000000,-0.006417
38650000.000000,-0.006417
38660000.000000,-0.006417
38670000.000000,-0.006417
38680000.000000,-0.006417
38690000.000000,-0.006417
38700000.000000,-0.006417
38710000.000000,-0.006417
38720000.000000,-0.006417
38730000.000000,-0.006417
38740000.000000,-0.006417
38750000.000000,-0.006417
38760000.000000,0.004417
38770000.000000,-0.006417
38780000.000000,-0.006417
38790000.000000,-0.006417
38800000.000000,-0.006417
38810000.000000,-0.006417
38820000.000000,-0.006417
38830000.000000,-0.006417
38840000.000000,-0.006417
38850000.000000,-0.006417
38860000.000000,-0.006417
38870000.000000,-0.006417
38880000.000000,-0.006417
38890000.000000,-0.006417
38900000.000000,-0.006417
38910000.000000,-0.006417
38920000.000000,-0.006417
38930000.000000,-0.006417
38940000.000000,-0.006417
38950000.000000,-0.006417
38960000.000000,-0.006417
38970000.000000,-0.006417
38980000.000000,-0.006417
38990000.000000,-0.006417
39000000.000000,-0.006417
39010000.000000,-0.006417
39020000.000000,-0.006417
39030000.000000,-0.006417
39040000.000000,-0.006417
39050000.000000,-0.006417
39060000.000000,-0.006417
39070000.000000,-0.006417
39080000.000000,-0.006417
39090000.000000,-0.006417
39100000.000000,-0.006417
39110000.000000,-0.006417
39120000.000000,-0.006417
39130000.000000,-0.006417
39140000.000000,-0.006417
39150000.000000,-0.006417
39160000.000000,-0.006417
39170000.000000,-0.006417
39180000.000000,-0.006417
39190000.000000,-0.006417
39200000.000000,-0.006417
39210000.000000,-0.006417
39220000.000000,-0.006417
39230000.000000,-0.006417
39240000.000000,-0.006417
39250000.000000,-0.006417
39260000.000000,-0.006417
39270000.000000,-0.006417
39280000.000000,0.004417
39290000.000000,-0.006417
39300000.000000,-0.006417
39310000.000000,-0.006417
39320000.000000,-0.006417
39330000.000000,-0.006417
39340000.000000,-0.006417
39350000.000000,-0.006417
39360000.000000,-0.006417
39370000.000000,-0.006417
39380000.000000,-0.006417
39390000.000000,-0.006417
39400000.000000,-0.006417
39410000.000000,-0.006417
39420000.000000,-0.006417
39430000.000000,-0.006417
39440000.000000,-0.006417
39450000.000000,-0.006417
39460000.000000,-0.006417
39470000.000000,0.004417
39480000.000000,-0.006417
39490000.000000,-0.006417
39500000.000000,-0.006417
39510000.000000,-0.006417
39520000.000000,-0.006417
39530000.000000,-0.006417
39540000.000000,-0.006417
39550000.000000,-0.006417
39560000.000000,-0.006417
39570000.000000,-0.006417
39580000.000000,-0.006417
39590000.000000,-0.006417
39600000.000000,-0.006417
39610000.000000,-0.006417
39620000.000000,-0.006417
39630000.000000,-0.006417
39640000.000000,-0.006417
39650000.000000,-0.006417
39660000.000000,-0.006417
39670000.000000,-0.006417
39680000.000000,-0.006417
39690000.000000,-0.006417
39700000.000000,-0.006417
39710000.000000,-0.006417
39720000.000000,-0.006417
39730000.000000,-0.006417
39740000.000000,-0.006417
39750000.000000,-0.006417
39760000.000000,-0.006417
39770000.000000,-0.006417
39780000.000000,-0.006417
39790000.000000,-0.006417
39800000.000000,-0.006417
39810000.000000,-0.006417
39820000.000000,-0.006417
39830000.000000,-0.006417
39840000.000000,-0.006417
39850000.000000,-0.006417
39860000.000000,-0.006417
39870000.000000,-0.006417
39880000.000000,-0.006417
39890000.000000,-0.006417
39900000.000000,-0.006417
39910000.000000,-0.006417
39920000.000000,-0.006417
39930000.000000,-0.006417
39940000.000000,-0.006417
39950000.000000,-0.006417
39960000.000000,-0.006417
39970000.000000,-0.006417
39980000.000000,-0.006417
39990000.000000,0.004417
40000000.000000,-0.006417
40010000.000000,-0.006417
40020000.000000,-0.006417
40030000.000000,-0.006417
40040000.000000,-0.006417
40050000.000000,-0.006417
40060000.000000,-0.006417
40070000.000000,-0.006417
40080000.000000,-0.006417
40090000.000000,-0.006417
40100000.000000,-0.006417
40110000.000000,-0.006417
40120000.000000,-0.006417
40130000.000000,-0.006417
40140000.000000,-0.006417
40150000.000000,-0.006417
40160000.000000,-0.006417
40170000.000000,-0.006417
40180000.000000,-0.006417
40190000.000000,-0.006417
40200000.000000,-0.006417
40210000.000000,-0.006417
40220000.000000,-0.006417
40230000.000000,-0.006417
40240000.000000,-0.006417
40250000.000000,-0.006417
40260000.000000,-0.006417
40270000.000000,0.004417
40280000.000000,-0.006417
40290000.000000,-0.006417
40300000.000000,0.004417
40310000.000000,-0.006417
40320000.000000,-0.006417
40330000.000000,-0.006417
40340000.000000,-0.006417
40350000.000000,-0.006417
40360000.000000,-0.006417
40370000.000000,-0.006417
40380000.000000,-0.006417
40390000.000000,-0.006417
40400000.000000,-0.006417
40410000.000000,-0.006417
40420000.000000,-0.006417
40430000.000000,-0.006417
40440000.000000,-0.006417
40450000.000000,-0.006417
40460000.000000,-0.006417
40470000.000000,-0.006417
40480000.000000,-0.006417
40490000.000000,-0.006417
40500000.000000,-0.006417
40510000.000000,-0.006417
40520000.000000,-0.006417
40530000.000000,-0.006417
40540000.000000,-0.006417
40550000.000000,-0.006417
40560000.000000,-0.006417
40570000.000000,-0.006417
40580000.000000,-0.006417
40590000.000000,-0.006417
40600000.000000,-0.006417
40610000.000000,-0.006417
40620000.000000,-0.006417
40630000.000000,-0.006417
40640000.000000,-0.006417
40650000.000000,-0.006417
40660000.000000,-0.006417
40670000.000000,-0.006417
40680000.000000,-0.006417
40690000.000000,-0.006417
40700000.000000,-0.006417
40710000.000000,-0.006417
40720000.000000,-0.006417
40730000.000000,-0.006417
40740000.000000,-0.006417
40750000.000000,-0.006417
40760000.000000,-0.006417
40770000.000000,-0.006417
40780000.000000,-0.006417
40790000.000000,-0.006417
40800000.000000,-0.006417
40810000.000000,-0.006417
40820000.000000,-0.006417
40830000.000000,0.004417
40840000.000000,-0.006417
40850000.000000,-0.006417
40860000.000000,-0.006417
40870000.000000,-0.006417
40880000.000000,-0.006417
40890000.000000,-0.006417
40900000.000000,-0.006417
40910000.000000,-0.006417
40920000.000000,-0.006417
40930000.000000,-0.006417
40940000.000000,-0.006417
40950000.000000,-0.006417
40960000.000000,-0.006417
40970000.000000,-0.006417
40980000.000000,-0.006417
40990000.000000,-0.006417
41000000.000000,-0.006417
41010000.000000,-0.006417
41020000.000000,-0.006417
41030000.000000,-0.006417
41040000.000000,-0.006417
41050000.000000,-0.006417
41060000.000000,-0.006417
41070000.000000,-0.006417
41080000.000000,-0.006417
41090000.000000,-0.006417
41100000.000000,-0.006417
41110000.000000,-0.006417
41120000.000000,-0.006417
41130000.000000,-0.006417
41140000.000000,-0.006417
41150000.000000,-0.006417
41160000.000000,-0.006417
41170000.000000,-0.006417
41180000.000000,-0.006417
41190000.000000,0.004417
41200000.000000,-0.006417
41210000.000000,-0.006417
41220000.000000,-0.006417
41230000.000000,-0.006417
41240000.000000,-0.006417
41250000.000000,-0.006417
41260000.000000,-0.006417
41270000.000000,-0.006417
41280000.000000,-0.006417
41290000.000000,-0.006417
41300000.000000,-0.006417
41310000.000000,-0.006417
41320000.000000,-0.006417
41330000.000000,-0.006417
41340000.000000,-0.006417
41350000.000000,-0.006417
41360000.000000,-0.006417
41370000.000000,-0.006417
41380000.000000,-0.006417
41390000.000000,-0.006417
41400000.000000,-0.006417
41410000.000000,-0.006417
41420000.000000,-0.006417
41430000.000000,-0.006417
41440000.000000,-0.006417
41450000.000000,-0.006417
41460000.000000,-0.006417
41470000.000000,-0.006417
41480000.000000,-0.006417
41490000.000000,-0.006417
41500000.000000,-0.006417
41510000.000000,-0.006417
41520000.000000,-0.006417
41530000.000000,-0.006417
41540000.000000,-0.006417
41550000.000000,-0.006417
41560000.000000,-0.006417
41570000.000000,-0.006417
41580000.000000,-0.006417
41590000.000000,-0.006417
41600000.000000,-0.006417
41610000.000000,-0.006417
41620000.000000,-0.006417
41630000.000000,-0.006417
41640000.000000,-0.006417
41650000.000000,-0.006417
41660000.000000,-0.006417
41670000.000000,-0.006417
41680000.000000,-0.006417
41690000.000000,-0.006417
41700000.000000,-0.006417
41710000.000000,-0.006417
41720000.000000,-0.006417
41730000.000000,-0.006417
41740000.000000,-0.006417
41750000.000000,-0.006417
41760000.000000,-0.006417
41770000.000000,-0.006417
41780000.000000,-0.006417
41790000.000000,-0.006417
41800000.000000,-0.006417
41810000.000000,-0.006417
41820000.000000,-0.006417
41830000.000000,-0.006417
41840000.000000,0.004417
41850000.000000,-0.006417
41860000.000000,-0.006417
41870000.000000,-0.006417
41880000.000000,-0.006417
41890000.000000,-0.006417
41900000.000000,-0.006417
41910000.000000,-0.006417
41920000.000000,-0.006417
41930000.000000,-0.006417
41940000.000000,-0.006417
41950000.000000,-0.006417
41960000.000000,-0.006417
41970000.000000,0.004417
41980000.000000,-0.006417
41990000.000000,-0.006417
42000000.000000,-0.006417
42010000.000000,-0.006417
42020000.000000,-0.006417
42030000.000000,-0.006417
42040000.000000,-0.006417
42050000.000000,-0.006417
42060000.000000,-0.006417
42070000.000000,-0.006417
42080000.000000,-0.006417
42090000.000000,-0.006417
42100000.000000,-0.006417
42110000.000000,-0.006417
42120000.000000,-0.006417
42130000.000000,-0.006417
42140000.000000,-0.006417
42150000.000000,-0.006417
42160000.000000,0.004417
42170000.000000,0.004417
42180000.000000,-0.006417
42190000.000000,-0.006417
42200000.000000,-0.006417
42210000.000000,-0.006417
42220000.000000,-0.006417
42230000.000000,-0.006417
42240000.000000,-0.006417
42250000.000000,-0.006417
42260000.000000,-0.006417
42270000.000000,-0.006417
42280000.000000,-0.006417
42290000.000000,-0.006417
42300000.000000,-0.006417
42310000.000000,-0.006417
42320000.000000,-0.006417
42330000.000000,-0.006417
42340000.000000,-0.006417
42350000.000000,-0.006417
42360000.000000,-0.006417
42370000.000000,-0.006417
42380000.000000,-0.006417
42390000.000000,-0.006417
42400000.000000,-0.006417
42410000.000000,-0.006417
42420000.000000,-0.006417
42430000.000000,-0.006417
42440000.000000,-0.006417
42450000.000000,-0.006417
42460000.000000,-0.006417
42470000.000000,-0.006417
42480000.000000,-0.006417
42490000.000000,-0.006417
42500000.000000,-0.006417
42510000.000000,-0.006417
42520000.000000,-0.006417
42530000.000000,-0.006417
42540000.000000,-0.006417
42550000.000000,-0.006417
42560000.000000,-0.006417
42570000.000000,-0.006417
42580000.000000,-0.006417
42590000.000000,-0.006417
42600000.000000,-0.006417
42610000.000000,-0.006417
42620000.000000,-0.006417
42630000.000000,-0.006417
42640000.000000,-0.006417
42650000.000000,-0.006417
42660000.000000,-0.006417
42670000.000000,-0.006417
42680000.000000,-0.006417
42690000.000000,-0.006417
42700000.000000,-0.006417
42710000.000000,-0.006417
42720000.000000,-0.006417
42730000.000000,-0.006417
42740000.000000,-0.006417
42750000.000000,-0.006417
42760000.000000,-0.006417
42770000.000000,-0.006417
42780000.000000,-0.006417
42790000.000000,-0.006417
42800000.000000,-0.006417
42810000.000000,-0.006417
42820000.000000,-0.006417
42830000.000000,-0.006417
42840000.000000,-0.006417
42850000.000000,-0.006417
42860000.000000,-0.006417
42870000.000000,-0.006417
42880000.000000,-0.006417
42890000.000000,-0.006417
42900000.000000,-0.006417
42910000.000000,-0.006417
42920000.000000,-0.006417
42930000.000000,-0.006417
42940000.000000,-0.006417
42950000.000000,-0.006417
42960000.000000,-0.006417
42970000.000000,-0.006417
42980000.000000,-0.006417
42990000.000000,-0.006417
43000000.000000,-0.006417
43010000.000000,-0.006417
43020000.000000,-0.006417
43030000.000000,-0.006417
43040000.000000,-0.006417
43050000.000000,-0.006417
43060000.000000,-0.006417
43070000.000000,-0.006417
43080000.000000,-0.006417
43090000.000000,-0.006417
43100000.000000,-0.006417
43110000.000000,-0.006417
43120000.000000,-0.006417
43130000.000000,0.004417
43140000.000000,-0.006417
43150000.000000,-0.006417
43160000.000000,-0.006417
43170000.000000,-0.006417
43180000.000000,-0.006417
43190000.000000,-0.006417
43200000.000000,-0.006417
43210000.000000,0.004417
43220000.000000,-0.006417
43230000.000000,-0.006417
43240000.000000,-0.006417
43250000.000000,-0.006417
43260000.000000,-0.006417
43270000.000000,-0.006417
43280000.000000,-0.006417
43290000.000000,-0.006417
43300000.000000,-0.006417
43310000.000000,-0.006417
43320000.000000,-0.006417
43330000.000000,-0.006417
43340000.000000,-0.006417
43350000.000000,-0.006417
43360000.000000,-0.006417
43370000.000000,-0.006417
43380000.000000,-0.006417
43390000.000000,-0.006417
43400000.000000,-0.006417
43410000.000000,-0.006417
43420000.000000,-0.006417
43430000.000000,-0.006417
43440000.000000,-0.006417
43450000.000000,-0.006417
43460000.000000,0.004417
43470000.000000,-0.006417
43480000.000000,-0.006417
43490000.000000,-0.006417
43500000.000000,-0.006417
43510000.000000,-0.006417
43520000.000000,-0.006417
43530000.000000,-0.006417
43540000.000000,0.004417
43550000.000000,-0.006417
43560000.000000,-0.006417
43570000.000000,-0.006417
43580000.000000,-0.006417
43590000.000000,-0.006417
43600000.000000,-0.006417
43610000.000000,-0.006417
43620000.000000,-0.006417
43630000.000000,-0.006417
43640000.000000,-0.006417
43650000.000000,-0.006417
43660000.000000,-0.006417
43670000.000000,-0.006417
43680000.000000,-0.006417
43690000.000000,-0.006417
43700000.000000,-0.006417
43710000.000000,0.004417
43720000.000000,-0.006417
43730000.000000,-0.006417
43740000.000000,-0.006417
43750000.000000,0.004417
43760000.000000,-0.006417
43770000.000000,-0.006417
43780000.000000,-0.006417
43790000.000000,-0.006417
43800000.000000,-0.006417
43810000.000000,-0.006417
43820000.000000,-0.006417
43830000.000000,-0.006417
43840000.000000,-0.006417
43850000.000000,-0.006417
43860000.000000,-0.006417
43870000.000000,-0.006417
43880000.000000,-0.006417
43890000.000000,-0.006417
43900000.000000,-0.006417
43910000.000000,-0.006417
43920000.000000,-0.006417
43930000.000000,-0.006417
43940000.000000,-0.006417
43950000.000000,-0.006417
43960000.000000,-0.006417
43970000.000000,-0.006417
43980000.000000,-0.006417
43990000.000000,0.004417
44000000.000000,-0.006417
44010000.000000,-0.006417
44020000.000000,-0.006417
44030000.000000,-0.006417
44040000.000000,-0.006417
44050000.000000,-0.006417
44060000.000000,-0.006417
44070000.000000,-0.006417
44080000.000000,-0.006417
44090000.000000,-0.006417
44100000.000000,-0.006417
44110000.000000,-0.006417
44120000.000000,-0.006417
44130000.000000,-0.006417
44140000.000000,-0.006417
44150000.000000,-0.006417
44160000.000000,-0.006417
44170000.000000,-0.006417
44180000.000000,-0.006417
44190000.000000,-0.006417
44200000.000000,-0.006417
44210000.000000,-0.006417
44220000.000000,-0.006417
44230000.000000,-0.006417
44240000.000000,-0.006417
44250000.000000,-0.006417
44260000.000000,-0.006417
44270000.000000,-0.006417
44280000.000000,-0.006417
44290000.000000,-0.006417
44300000.000000,-0.006417
44310000.000000,-0.006417
44320000.000000,-0.006417
44330000.000000,-0.006417
44340000.000000,0.004417
44350000.000000,-0.006417
44360000.000000,-0.006417
44370000.000000,-0.006417
44380000.000000,0.004417
44390000.000000,-0.006417
44400000.000000,-0.006417
44410000.000000,-0.006417
44420000.000000,-0.006417
44430000.000000,-0.006417
44440000.000000,-0.006417
44450000.000000,-0.006417
44460000.000000,-0.006417
44470000.000000,-0.006417
44480000.000000,-0.006417
44490000.000000,-0.006417
44500000.000000,-0.006417
44510000.000000,-0.006417
44520000.000000,-0.006417
44530000.000000,-0.006417
44540000.000000,-0.006417
44550000.000000,-0.006417
44560000.000000,-0.006417
44570000.000000,-0.006417
44580000.000000,-0.006417
44590000.000000,0.004417
44600000.000000,-0.006417
44610000.000000,-0.006417
44620000.000000,-0.006417
44630000.000000,-0.006417
44640000.000000,-0.006417
44650000.000000,-0.006417
44660000.000000,-0.006417
44670000.000000,-0.006417
44680000.000000,-0.006417
44690000.000000,-0.006417
44700000.000000,-0.006417
44710000.000000,-0.006417
44720000.000000,-0.006417
44730000.000000,-0.006417
44740000.000000,-0.006417
44750000.000000,-0.006417
44760000.000000,-0.006417
44770000.000000,-0.006417
44780000.000000,-0.006417
44790000.000000,-0.006417
44800000.000000,-0.006417
44810000.000000,-0.006417
44820000.000000,-0.006417
44830000.000000,-0.006417
44840000.000000,-0.006417
44850000.000000,-0.006417
44860000.000000,-0.006417
44870000.000000,-0.006417
44880000.000000,-0.006417
44890000.000000,-0.006417
44900000.000000,0.004417
44910000.000000,-0.006417
44920000.000000,-0.006417
44930000.000000,-0.006417
44940000.000000,-0.006417
44950000.000000,-0.006417
44960000.000000,-0.006417
44970000.000000,-0.006417
44980000.000000,-0.006417
44990000.000000,-0.006417
45000000.000000,-0.006417
45010000.000000,-0.006417
45020000.000000,-0.006417
45030000.000000,-0.006417
45040000.000000,-0.006417
45050000.000000,-0.006417
45060000.000000,-0.006417
45070000.000000,-0.006417
45080000.000000,-0.006417
45090000.000000,-0.006417
45100000.000000,-0.006417
45110000.000000,-0.006417
45120000.000000,-0.006417
45130000.000000,-0.006417
45140000.000000,-0.006417
45150000.000000,-0.006417
45160000.000000,-0.006417
45170000.000000,-0.006417
45180000.000000,-0.006417
45190000.000000,-0.006417
45200000.000000,-0.006417
45210000.000000,-0.006417
45220000.000000,-0.006417
45230000.000000,-0.006417
45240000.000000,-0.006417
45250000.000000,-0.006417
45260000.000000,-0.006417
45270000.000000,-0.006417
45280000.000000,-0.006417
45290000.000000,-0.006417
45300000.000000,-0.006417
45310000.000000,-0.006417
45320000.000000,-0.006417
45330000.000000,-0.006417
45340000.000000,-0.006417
45350000.000000,-0.006417
45360000.000000,0.004417
45370000.000000,-0.006417
45380000.000000,-0.006417
45390000.000000,-0.006417
45400000.000000,-0.006417
45410000.000000,-0.006417
45420000.000000,-0.006417
45430000.000000,-0.006417
45440000.000000,-0.006417
45450000.000000,-0.006417
45460000.000000,-0.006417
45470000.000000,-0.006417
45480000.000000,-0.006417
45490000.000000,-0.006417
45500000.000000,0.004417
45510000.000000,-0.006417
45520000.000000,-0.006417
45530000.000000,0.004417
45540000.000000,-0.006417
45550000.000000,-0.006417
45560000.000000,-0.006417
45570000.000000,-0.006417
45580000.000000,-0.006417
45590000.000000,-0.006417
45600000.000000,0.004417
45610000.000000,-0.006417
45620000.000000,-0.006417
45630000.000000,-0.006417
45640000.000000,-0.006417
45650000.000000,-0.006417
45660000.000000,-0.006417
45670000.000000,-0.006417
45680000.000000,-0.006417
45690000.000000,-0.006417
45700000.000000,-0.006417
45710000.000000,-0.006417
45720000.000000,-0.006417
45730000.000000,0.004417
45740000.000000,-0.006417
45750000.000000,-0.006417
45760000.000000,-0.006417
45770000.000000,-0.006417
45780000.000000,-0.006417
45790000.000000,-0.006417
45800000.000000,-0.006417
45810000.000000,-0.006417
45820000.000000,-0.006417
45830000.000000,-0.006417
45840000.000000,-0.006417
45850000.000000,-0.006417
45860000.000000,-0.006417
45870000.000000,-0.006417
45880000.000000,-0.006417
45890000.000000,-0.006417
45900000.000000,-0.006417
45910000.000000,-0.006417
45920000.000000,-0.006417
45930000.000000,-0.006417
45940000.000000,-0.006417
45950000.000000,-0.006417
45960000.000000,-0.006417
45970000.000000,-0.006417
45980000.000000,-0.006417
45990000.000000,-0.006417
46000000.000000,-0.006417
46010000.000000,-0.006417
46020000.000000,-0.006417
46030000.000000,-0.006417
46040000.000000,-0.006417
46050000.000000,-0.006417
46060000.000000,-0.006417
46070000.000000,-0.006417
46080000.000000,-0.006417
46090000.000000,-0.006417
46100000.000000,-0.006417
46110000.000000,-0.006417
46120000.000000,-0.006417
46130000.000000,-0.006417
46140000.000000,-0.006417
46150000.000000,-0.006417
46160000.000000,-0.006417
46170000.000000,-0.006417
46180000.000000,-0.006417
46190000.000000,-0.006417
46200000.000000,-0.006417
46210000.000000,-0.006417
46220000.000000,-0.006417
46230000.000000,-0.006417
46240000.000000,-0.006417
46250000.000000,-0.006417
46260000.000000,-0.006417
46270000.000000,-0.006417
46280000.000000,-0.006417
46290000.000000,-0.006417
46300000.000000,-0.006417
46310000.000000,-0.006417
46320000.000000,-0.006417
46330000.000000,-0.006417
46340000.000000,-0.006417
46350000.000000,-0.006417
46360000.000000,-0.006417
46370000.000000,-0.006417
46380000.000000,-0.006417
46390000.000000,-0.006417
46400000.000000,-0.006417
46410000.000000,-0.006417
46420000.000000,-0.006417
46430000.000000,-0.006417
46440000.000000,-0.006417
46450000.000000,-0.006417
46460000.000000,-0.006417
46470000.000000,-0.006417
46480000.000000,-0.006417
46490000.000000,-0.006417
46500000.000000,-0.006417
46510000.000000,-0.006417
46520000.000000,-0.006417
46530000.000000,-0.006417
46540000.000000,-0.006417
46550000.000000,-0.006417
46560000.000000,-0.006417
46570000.000000,-0.006417
46580000.000000,-0.006417
46590000.000000,-0.006417
46600000.000000,-0.006417
46610000.000000,-0.006417
46620000.000000,-0.006417
46630000.000000,-0.006417
46640000.000000,-0.006417
46650000.000000,-0.006417
46660000.000000,-0.006417
46670000.000000,-0.006417
46680000.000000,-0.006417
46690000.000000,-0.006417
46700000.000000,-0.006417
46710000.000000,-0.006417
46720000.000000,-0.006417
46730000.000000,-0.006417
46740000.000000,-0.006417
46750000.000000,-0.006417
46760000.000000,-0.006417
46770000.000000,-0.006417
46780000.000000,-0.006417
46790000.000000,-0.006417
46800000.000000,-0.006417
46810000.000000,-0.006417
46820000.000000,-0.006417
46830000.000000,-0.006417
46840000.000000,-0.006417
46850000.000000,-0.006417
46860000.000000,-0.006417
46870000.000000,-0.006417
46880000.000000,-0.006417
46890000.000000,-0.006417
46900000.000000,-0.006417
46910000.000000,-0.006417
46920000.000000,-0.006417
46930000.000000,-0.006417
46940000.000000,-0.006417
46950000.000000,-0.006417
46960000.000000,-0.006417
46970000.000000,-0.006417
46980000.000000,-0.006417
46990000.000000,-0.006417
47000000.000000,-0.006417
47010000.000000,-0.006417
47020000.000000,-0.006417
47030000.000000,-0.006417
47040000.000000,-0.006417
47050000.000000,-0.006417
47060000.000000,-0.006417
47070000.000000,-0.006417
47080000.000000,-0.006417
47090000.000000,-0.006417
47100000.000000,-0.006417
47110000.000000,-0.006417
47120000.000000,-0.006417
47130000.000000,-0.006417
47140000.000000,-0.006417
47150000.000000,-0.006417
47160000.000000,-0.006417
47170000.000000,-0.006417
47180000.000000,0.004417
47190000.000000,-0.006417
47200000.000000,-0.006417
47210000.000000,-0.006417
47220000.000000,-0.006417
47230000.000000,-0.006417
47240000.000000,-0.006417
47250000.000000,-0.006417
47260000.000000,-0.006417
47270000.000000,-0.006417
47280000.000000,-0.006417
47290000.000000,-0.006417
47300000.000000,-0.006417
47310000.000000,-0.006417
47320000.000000,-0.006417
47330000.000000,-0.006417
47340000.000000,-0.006417
47350000.000000,-0.006417
47360000.000000,-0.006417
47370000.000000,0.004417
47380000.000000,-0.006417
47390000.000000,-0.006417
47400000.000000,-0.006417
47410000.000000,-0.006417
47420000.000000,-0.006417
47430000.000000,-0.006417
47440000.000000,-0.006417
47450000.000000,-0.006417
47460000.000000,-0.006417
47470000.000000,-0.006417
47480000.000000,-0.006417
47490000.000000,-0.006417
47500000.000000,-0.006417
47510000.000000,-0.006417
47520000.000000,-0.006417
47530000.000000,-0.006417
47540000.000000,-0.006417
47550000.000000,-0.006417
47560000.000000,-0.006417
